id_bureau,% Abs/Ins,Nom,% Voix/Ins,% Voix/Exp,Nom.1,% Voix/Ins.1,% Voix/Exp.1
60276_0001,11.76,MACRON,33.33,39.84,LE PEN,50.33,60.16
60277_0001,18.3,MACRON,39.62,52.7,LE PEN,35.57,47.3
60278_0001,22.64,MACRON,23.58,34.09,LE PEN,45.6,65.91
60279_0001,13.1,MACRON,27.38,33.58,LE PEN,54.17,66.42
60280_0001,25.0,MACRON,22.92,35.48,LE PEN,41.67,64.52
60281_0001,18.94,MACRON,37.63,51.03,LE PEN,36.11,48.97
60282_0001,21.04,MACRON,46.45,62.85,LE PEN,27.46,37.15
60282_0002,25.03,MACRON,48.63,67.61,LE PEN,23.3,32.39
60282_0003,19.87,MACRON,54.42,73.61,LE PEN,19.51,26.39
60282_0004,28.18,MACRON,38.94,60.19,LE PEN,25.76,39.81
60282_0005,30.09,MACRON,37.88,58.46,LE PEN,26.91,41.54
60282_0006,19.95,MACRON,53.92,73.94,LE PEN,19.0,26.06
60282_0007,25.02,MACRON,47.56,67.12,LE PEN,23.3,32.88
60283_0001,39.13,MACRON,17.39,30.77,LE PEN,39.13,69.23
60284_0001,20.97,MACRON,31.72,42.62,LE PEN,42.69,57.38
60285_0001,23.5,MACRON,26.92,39.13,LE PEN,41.88,60.87
60286_0001,27.17,MACRON,27.0,39.6,LE PEN,41.18,60.4
60286_0002,28.47,MACRON,24.75,36.9,LE PEN,42.33,63.1
60287_0001,13.25,MACRON,30.77,38.71,LE PEN,48.72,61.29
60288_0001,13.78,MACRON,34.02,41.73,LE PEN,47.51,58.27
60289_0001,15.31,MACRON,19.14,23.26,LE PEN,63.16,76.74
60290_0001,19.82,MACRON,36.69,49.6,LE PEN,37.28,50.4
60291_0001,29.69,MACRON,21.52,32.6,LE PEN,44.5,67.4
60292_0001,18.97,MACRON,28.16,37.12,LE PEN,47.7,62.88
60293_0001,11.22,MACRON,39.6,47.81,LE PEN,43.23,52.19
60294_0001,20.59,MACRON,20.59,28.0,LE PEN,52.94,72.0
60295_0001,19.17,MACRON,29.79,39.92,LE PEN,44.84,60.08
60296_0001,16.0,MACRON,33.6,42.86,LE PEN,44.8,57.14
60297_0001,10.53,MACRON,19.55,24.07,LE PEN,61.65,75.93
60298_0001,14.74,MACRON,33.33,40.31,LE PEN,49.36,59.69
60299_0001,25.85,MACRON,23.13,32.8,LE PEN,47.39,67.2
60301_0001,15.93,MACRON,43.36,56.98,LE PEN,32.74,43.02
60302_0001,17.99,MACRON,28.91,38.58,LE PEN,46.02,61.42
60303_0001,21.23,MACRON,23.97,32.11,LE PEN,50.68,67.89
60304_0001,16.2,MACRON,38.43,48.26,LE PEN,41.2,51.74
60305_0001,17.02,MACRON,25.96,35.26,LE PEN,47.66,64.74
60306_0001,22.83,MACRON,20.47,27.96,LE PEN,52.76,72.04
60307_0001,21.16,MACRON,30.73,42.59,LE PEN,41.43,57.41
60308_0001,26.13,MACRON,23.73,35.18,LE PEN,43.73,64.82
60309_0001,24.69,MACRON,34.05,49.44,LE PEN,34.82,50.56
60310_0001,17.99,MACRON,34.73,45.48,LE PEN,41.63,54.52
60311_0001,21.23,MACRON,26.03,36.89,LE PEN,44.52,63.11
60312_0001,17.02,MACRON,22.34,30.0,LE PEN,52.13,70.0
60313_0001,22.93,MACRON,20.08,28.03,LE PEN,51.55,71.97
60313_0002,25.66,MACRON,22.92,33.11,LE PEN,46.29,66.89
60314_0001,18.02,MACRON,27.48,35.67,LE PEN,49.55,64.33
60315_0001,16.89,MACRON,32.44,45.66,LE PEN,38.61,54.34
60316_0001,18.75,MACRON,28.85,36.81,LE PEN,49.52,63.19
60317_0001,11.29,MACRON,29.03,36.18,LE PEN,51.21,63.82
60318_0001,21.58,MACRON,33.47,46.69,LE PEN,38.22,53.31
60319_0001,30.7,MACRON,22.15,34.35,LE PEN,42.32,65.65
60320_0001,16.07,MACRON,26.19,34.38,LE PEN,50.0,65.63
60321_0001,17.83,MACRON,35.48,46.51,LE PEN,40.81,53.49
60322_0001,19.92,MACRON,26.56,35.05,LE PEN,49.22,64.95
60323_0001,22.29,MACRON,23.81,33.23,LE PEN,47.84,66.77
60324_0001,26.2,MACRON,25.87,37.96,LE PEN,42.29,62.04
60325_0001,19.34,MACRON,40.94,54.52,LE PEN,34.15,45.48
60326_0001,14.64,MACRON,47.22,59.79,LE PEN,31.75,40.21
60327_0001,23.64,MACRON,25.58,35.74,LE PEN,45.99,64.26
60328_0001,20.9,MACRON,34.43,46.93,LE PEN,38.93,53.07
60329_0001,16.98,MACRON,20.75,27.5,LE PEN,54.72,72.5
60330_0001,15.71,MACRON,29.09,37.79,LE PEN,47.9,62.21
60331_0001,26.1,MACRON,29.33,42.92,LE PEN,39.0,57.08
60332_0001,14.67,MACRON,30.43,37.97,LE PEN,49.73,62.03
60333_0001,20.43,MACRON,29.85,40.61,LE PEN,43.66,59.39
60334_0001,25.39,MACRON,29.03,42.51,LE PEN,39.27,57.49
60335_0001,10.48,MACRON,33.87,42.42,LE PEN,45.97,57.58
60336_0001,21.97,MACRON,45.66,62.2,LE PEN,27.75,37.8
60337_0001,18.36,MACRON,42.79,58.13,LE PEN,30.82,41.87
60338_0001,22.64,MACRON,32.68,46.11,LE PEN,38.19,53.89
60338_0002,21.91,MACRON,41.89,56.81,LE PEN,31.84,43.19
60338_0003,17.4,MACRON,38.38,50.81,LE PEN,37.15,49.19
60338_0004,19.2,MACRON,34.18,45.44,LE PEN,41.04,54.56
60339_0001,12.45,MACRON,32.3,40.69,LE PEN,47.08,59.31
60340_0001,20.85,MACRON,28.64,40.14,LE PEN,42.71,59.86
60341_0001,20.9,MACRON,34.93,47.5,LE PEN,38.61,52.5
60342_0001,29.33,MACRON,27.83,43.57,LE PEN,36.04,56.43
60342_0002,29.52,MACRON,26.01,40.17,LE PEN,38.75,59.83
60342_0003,25.1,MACRON,34.39,51.14,LE PEN,32.86,48.86
60343_0001,19.87,MACRON,25.52,34.27,LE PEN,48.95,65.73
60344_0001,20.92,MACRON,30.71,41.09,LE PEN,44.02,58.91
60345_0001,18.75,MACRON,20.83,28.85,LE PEN,51.39,71.15
60346_0001,25.68,MACRON,40.4,58.43,LE PEN,28.75,41.57
60346_0002,24.19,MACRON,43.12,59.62,LE PEN,29.2,40.38
60346_0003,20.75,MACRON,49.21,66.04,LE PEN,25.31,33.96
60346_0004,24.28,MACRON,39.96,56.24,LE PEN,31.09,43.76
60346_0005,22.63,MACRON,42.78,58.73,LE PEN,30.06,41.27
60346_0006,21.13,MACRON,43.98,58.73,LE PEN,30.91,41.27
60347_0001,21.93,MACRON,18.18,25.19,LE PEN,54.01,74.81
60348_0001,22.34,MACRON,30.79,42.16,LE PEN,42.23,57.84
60350_0001,18.46,MACRON,27.08,36.57,LE PEN,46.97,63.43
60351_0001,15.73,MACRON,32.58,42.65,LE PEN,43.82,57.35
60352_0001,13.53,MACRON,31.58,41.58,LE PEN,44.36,58.42
60353_0001,18.67,MACRON,29.52,39.2,LE PEN,45.78,60.8
60354_0001,12.2,MACRON,29.27,36.36,LE PEN,51.22,63.64
60355_0001,21.52,MACRON,31.37,43.55,LE PEN,40.66,56.45
60356_0001,19.95,MACRON,35.85,48.36,LE PEN,38.27,51.64
60357_0001,19.78,MACRON,28.69,37.73,LE PEN,47.35,62.27
60358_0001,22.38,MACRON,29.56,42.3,LE PEN,40.32,57.7
60359_0001,16.55,MACRON,38.85,51.43,LE PEN,36.69,48.57
60360_0001,31.09,MACRON,25.88,40.62,LE PEN,37.83,59.38
60360_0002,28.28,MACRON,22.85,36.2,LE PEN,40.27,63.8
60360_0003,27.98,MACRON,26.71,40.96,LE PEN,38.5,59.04
60361_0001,19.59,MACRON,34.46,47.52,LE PEN,38.06,52.48
60362_0001,30.12,MACRON,19.28,28.83,LE PEN,47.59,71.17
60363_0001,17.93,MACRON,32.61,44.44,LE PEN,40.76,55.56
60364_0001,19.24,MACRON,31.26,41.6,LE PEN,43.89,58.4
60365_0001,19.53,MACRON,22.45,30.92,LE PEN,50.15,69.08
60366_0001,19.18,MACRON,27.4,35.87,LE PEN,48.97,64.13
60367_0001,16.96,MACRON,28.13,36.63,LE PEN,48.66,63.37
60368_0001,29.61,MACRON,27.44,42.81,LE PEN,36.66,57.19
60368_0002,24.62,MACRON,29.87,43.1,LE PEN,39.44,56.9
60369_0001,15.91,MACRON,36.3,47.04,LE PEN,40.87,52.96
60370_0001,22.2,MACRON,22.94,32.39,LE PEN,47.89,67.61
60371_0001,15.04,MACRON,40.6,50.0,LE PEN,40.6,50.0
60372_0001,18.46,MACRON,28.63,37.7,LE PEN,47.3,62.3
60373_0001,21.44,MACRON,29.98,40.41,LE PEN,44.22,59.59
60374_0001,22.21,MACRON,22.68,31.54,LE PEN,49.24,68.46
60374_0002,23.09,MACRON,23.71,33.92,LE PEN,46.19,66.08
60375_0001,18.52,MACRON,31.99,42.99,LE PEN,42.42,57.01
60376_0001,16.94,MACRON,41.13,54.26,LE PEN,34.68,45.74
60377_0001,12.7,MACRON,21.83,26.96,LE PEN,59.13,73.04
60378_0001,15.57,MACRON,29.41,38.99,LE PEN,46.02,61.01
60379_0001,20.46,MACRON,29.85,41.94,LE PEN,41.34,58.06
60380_0001,26.74,MACRON,23.36,34.16,LE PEN,45.03,65.84
60381_0001,21.76,MACRON,24.87,32.88,LE PEN,50.78,67.12
60382_0001,23.58,MACRON,43.28,62.01,LE PEN,26.52,37.99
60382_0002,24.65,MACRON,48.11,69.27,LE PEN,21.34,30.73
60382_0003,27.25,MACRON,39.15,57.95,LE PEN,28.41,42.05
60382_0004,24.8,MACRON,40.08,58.7,LE PEN,28.2,41.3
60382_0005,22.39,MACRON,39.31,54.69,LE PEN,32.57,45.31
60382_0006,24.35,MACRON,43.14,61.27,LE PEN,27.27,38.73
60383_0001,20.75,MACRON,24.29,33.99,LE PEN,47.17,66.01
60385_0001,24.18,MACRON,24.59,34.68,LE PEN,46.31,65.32
60386_0001,13.68,MACRON,33.9,41.75,LE PEN,47.29,58.25
60387_0001,29.29,MACRON,19.49,30.76,LE PEN,43.88,69.24
60388_0001,18.9,MACRON,21.26,27.55,LE PEN,55.91,72.45
60389_0001,24.1,MACRON,20.48,29.06,LE PEN,50.0,70.94
60390_0001,19.09,MACRON,24.55,32.93,LE PEN,50.0,67.07
60391_0001,26.6,MACRON,25.12,38.64,LE PEN,39.9,61.36
60392_0001,24.92,MACRON,33.95,47.88,LE PEN,36.96,52.12
60393_0001,18.73,MACRON,35.16,49.19,LE PEN,36.31,50.81
60394_0001,26.92,MACRON,28.21,40.74,LE PEN,41.03,59.26
60395_0001,38.2,MACRON,26.85,47.53,LE PEN,29.64,52.47
60395_0002,31.84,MACRON,29.22,47.23,LE PEN,32.65,52.77
60395_0003,32.53,MACRON,33.17,53.92,LE PEN,28.35,46.08
60395_0004,45.13,MACRON,29.57,59.63,LE PEN,20.02,40.37
60395_0005,31.68,MACRON,32.89,51.32,LE PEN,31.2,48.68
60395_0006,41.57,MACRON,31.07,57.72,LE PEN,22.75,42.28
60395_0007,27.51,MACRON,41.76,61.76,LE PEN,25.85,38.24
60396_0001,20.09,MACRON,21.9,28.78,LE PEN,54.18,71.22
60397_0001,15.15,MACRON,42.42,53.85,LE PEN,36.36,46.15
60398_0001,23.82,MACRON,34.24,50.3,LE PEN,33.83,49.7
60398_0002,18.16,MACRON,33.99,47.33,LE PEN,37.83,52.67
60399_0001,21.26,MACRON,33.86,45.74,LE PEN,40.16,54.26
60400_0001,24.06,MACRON,21.7,34.07,LE PEN,41.98,65.93
60401_0001,24.19,MACRON,22.98,32.21,LE PEN,48.37,67.79
60402_0001,16.81,MACRON,44.38,57.52,LE PEN,32.77,42.48
60402_0002,19.04,MACRON,34.36,46.49,LE PEN,39.56,53.51
60403_0001,23.53,MACRON,33.06,46.59,LE PEN,37.9,53.41
60404_0001,23.08,MACRON,28.83,41.45,LE PEN,40.73,58.55
60405_0001,17.23,MACRON,22.06,28.07,LE PEN,56.53,71.93
60406_0001,17.43,MACRON,34.25,44.53,LE PEN,42.66,55.47
60407_0001,14.86,MACRON,29.14,35.17,LE PEN,53.71,64.83
60408_0001,24.32,MACRON,31.8,45.83,LE PEN,37.59,54.17
60409_0001,25.35,MACRON,31.19,46.51,LE PEN,35.87,53.49
60410_0001,25.0,MACRON,20.67,30.28,LE PEN,47.6,69.72
60411_0001,21.74,MACRON,36.29,48.85,LE PEN,38.0,51.15
60412_0001,21.68,MACRON,35.79,50.0,LE PEN,35.79,50.0
60413_0001,21.25,MACRON,29.97,42.16,LE PEN,41.11,57.84
60414_0001,33.33,MACRON,35.5,59.0,LE PEN,24.67,41.0
60414_0002,35.15,MACRON,30.79,52.81,LE PEN,27.52,47.19
60414_0003,35.28,MACRON,30.11,50.97,LE PEN,28.97,49.03
60414_0004,38.79,MACRON,34.83,62.12,LE PEN,21.24,37.88
60414_0005,44.86,MACRON,28.7,57.68,LE PEN,21.05,42.32
60414_0006,46.14,MACRON,30.59,64.35,LE PEN,16.95,35.65
60414_0007,32.94,MACRON,36.58,58.75,LE PEN,25.68,41.25
60414_0008,42.14,MACRON,29.56,55.42,LE PEN,23.77,44.58
60414_0009,38.64,MACRON,37.01,66.67,LE PEN,18.51,33.33
60415_0001,3.94,MACRON,51.97,59.46,LE PEN,35.43,40.54
60416_0001,13.6,MACRON,23.2,29.29,LE PEN,56.0,70.71
60418_0001,17.94,MACRON,25.58,33.19,LE PEN,51.5,66.81
60420_0001,14.81,MACRON,34.76,44.2,LE PEN,43.87,55.8
60421_0001,19.24,MACRON,37.22,49.79,LE PEN,37.54,50.21
60422_0001,10.91,MACRON,46.06,59.84,LE PEN,30.91,40.16
60423_0001,19.41,MACRON,33.22,44.36,LE PEN,41.67,55.64
60424_0001,13.89,MACRON,28.24,34.27,LE PEN,54.17,65.73
60425_0001,19.35,MACRON,25.88,33.66,LE PEN,51.01,66.34
60426_0001,17.44,MACRON,31.79,41.89,LE PEN,44.1,58.11
60427_0001,16.22,MACRON,29.73,37.29,LE PEN,50.0,62.71
60428_0001,17.63,MACRON,41.19,54.81,LE PEN,33.95,45.19
60429_0001,13.62,MACRON,40.86,52.76,LE PEN,36.58,47.24
60430_0001,23.55,MACRON,28.73,41.09,LE PEN,41.18,58.91
60431_0001,20.91,MACRON,35.01,47.6,LE PEN,38.54,52.4
60432_0001,17.12,MACRON,38.31,50.33,LE PEN,37.8,49.67
60433_0001,28.57,MACRON,27.03,40.8,LE PEN,39.22,59.2
60434_0001,16.67,MACRON,27.38,36.51,LE PEN,47.62,63.49
60435_0001,18.3,MACRON,26.07,32.91,LE PEN,53.13,67.09
60436_0001,15.58,MACRON,24.68,32.76,LE PEN,50.65,67.24
60437_0001,16.67,MACRON,36.36,46.15,LE PEN,42.42,53.85
60438_0001,18.95,MACRON,18.3,25.23,LE PEN,54.25,74.77
60439_0001,29.67,MACRON,24.5,38.02,LE PEN,39.94,61.98
60439_0002,32.58,MACRON,21.6,34.49,LE PEN,41.02,65.51
60439_0003,28.09,MACRON,26.23,39.61,LE PEN,40.0,60.39
60440_0001,22.05,MACRON,31.44,43.5,LE PEN,40.83,56.5
60441_0001,15.88,MACRON,38.76,50.95,LE PEN,37.32,49.05
60442_0001,8.25,MACRON,28.87,33.73,LE PEN,56.7,66.27
60443_0001,20.05,MACRON,15.74,20.67,LE PEN,60.41,79.33
60444_0001,10.0,MACRON,34.55,39.58,LE PEN,52.73,60.42
60445_0001,26.13,MACRON,25.63,37.78,LE PEN,42.21,62.22
60446_0001,29.59,MACRON,29.48,45.28,LE PEN,35.63,54.72
60446_0002,30.87,MACRON,27.48,42.04,LE PEN,37.89,57.96
60446_0003,24.95,MACRON,26.21,37.94,LE PEN,42.87,62.06
60447_0001,16.7,MACRON,33.02,42.62,LE PEN,44.47,57.38
60448_0001,27.56,MACRON,21.55,31.94,LE PEN,45.94,68.06
60449_0001,25.35,MACRON,29.03,40.91,LE PEN,41.94,59.09
60450_0001,26.46,MACRON,27.57,40.21,LE PEN,41.0,59.79
60450_0002,26.25,MACRON,29.25,43.12,LE PEN,38.58,56.88
60451_0001,20.5,MACRON,33.0,46.7,LE PEN,37.67,53.3
60451_0002,21.55,MACRON,24.31,33.5,LE PEN,48.25,66.5
60452_0001,22.85,MACRON,33.87,44.68,LE PEN,41.94,55.32
60454_0001,18.28,MACRON,33.17,45.97,LE PEN,38.98,54.03
60456_0001,19.33,MACRON,25.77,34.85,LE PEN,48.17,65.15
60457_0001,16.31,MACRON,20.57,26.13,LE PEN,58.16,73.87
60458_0001,15.48,MACRON,35.32,44.28,LE PEN,44.44,55.72
60459_0001,16.15,MACRON,27.33,35.77,LE PEN,49.07,64.23
60460_0001,12.2,MACRON,32.32,40.15,LE PEN,48.17,59.85
60461_0001,20.73,MACRON,40.85,55.37,LE PEN,32.93,44.63
60462_0001,27.7,MACRON,28.2,42.59,LE PEN,38.01,57.41
60462_0002,29.68,MACRON,26.53,41.56,LE PEN,37.31,58.44
60462_0003,31.27,MACRON,28.1,44.08,LE PEN,35.65,55.92
60463_0001,32.79,MACRON,37.7,62.39,LE PEN,22.73,37.61
60463_0002,39.78,MACRON,31.78,59.34,LE PEN,21.78,40.66
60463_0003,37.16,MACRON,34.6,59.93,LE PEN,23.13,40.07
60463_0004,35.29,MACRON,28.68,50.47,LE PEN,28.14,49.53
60463_0005,41.24,MACRON,35.44,65.65,LE PEN,18.54,34.35
60463_0006,42.27,MACRON,35.01,65.52,LE PEN,18.42,34.48
60463_0007,48.05,MACRON,30.67,63.22,LE PEN,17.84,36.78
60463_0008,36.59,MACRON,37.57,65.02,LE PEN,20.22,34.98
60463_0009,44.05,MACRON,33.45,64.67,LE PEN,18.28,35.33
60463_0010,48.29,MACRON,30.61,63.76,LE PEN,17.4,36.24
60463_0011,41.47,MACRON,37.37,69.5,LE PEN,16.4,30.5
60464_0001,16.09,MACRON,31.93,42.7,LE PEN,42.86,57.3
60465_0001,15.6,MACRON,26.95,33.63,LE PEN,53.19,66.37
60466_0001,21.24,MACRON,26.42,36.69,LE PEN,45.6,63.31
60468_0001,20.42,MACRON,27.92,37.64,LE PEN,46.25,62.36
60469_0001,19.27,MACRON,28.36,37.5,LE PEN,47.27,62.5
60470_0001,18.31,MACRON,27.07,35.79,LE PEN,48.57,64.21
60471_0001,35.52,MACRON,32.73,56.48,LE PEN,25.21,43.52
60471_0002,32.06,MACRON,30.64,48.57,LE PEN,32.45,51.43
60471_0003,34.82,MACRON,29.55,48.91,LE PEN,30.87,51.09
60471_0004,33.41,MACRON,26.68,43.85,LE PEN,34.16,56.15
60471_0005,35.13,MACRON,28.6,48.64,LE PEN,30.21,51.36
60471_0006,41.02,MACRON,24.06,43.75,LE PEN,30.93,56.25
60471_0007,44.68,MACRON,28.87,57.81,LE PEN,21.07,42.19
60471_0008,34.4,MACRON,32.17,53.56,LE PEN,27.89,46.44
60472_0001,17.98,MACRON,31.46,39.44,LE PEN,48.31,60.56
60473_0001,26.29,MACRON,23.51,34.71,LE PEN,44.22,65.29
60474_0001,18.1,MACRON,19.52,25.31,LE PEN,57.62,74.69
60476_0001,20.14,MACRON,31.94,41.82,LE PEN,44.44,58.18
60477_0001,21.12,MACRON,29.7,41.01,LE PEN,42.72,58.99
60478_0001,27.57,MACRON,22.22,33.13,LE PEN,44.86,66.87
60479_0001,23.27,MACRON,29.81,41.78,LE PEN,41.54,58.22
60480_0001,18.1,MACRON,32.67,44.05,LE PEN,41.5,55.95
60481_0001,17.94,MACRON,30.96,42.0,LE PEN,42.75,58.0
60482_0001,21.66,MACRON,44.71,62.92,LE PEN,26.35,37.08
60482_0002,23.49,MACRON,42.73,62.01,LE PEN,26.17,37.99
60482_0003,21.0,MACRON,47.66,65.59,LE PEN,25.0,34.41
60483_0001,16.62,MACRON,29.67,37.42,LE PEN,49.62,62.58
60484_0001,23.79,MACRON,22.91,31.9,LE PEN,48.9,68.1
60485_0001,9.03,MACRON,38.19,44.0,LE PEN,48.61,56.0
60486_0001,17.41,MACRON,32.0,41.72,LE PEN,44.71,58.28
60487_0001,21.14,MACRON,39.26,53.67,LE PEN,33.89,46.33
60488_0001,23.47,MACRON,24.88,35.81,LE PEN,44.6,64.19
60489_0001,20.36,MACRON,28.04,38.76,LE PEN,44.3,61.24
60490_0001,19.18,MACRON,37.74,50.0,LE PEN,37.74,50.0
60491_0001,16.7,MACRON,47.13,61.95,LE PEN,28.95,38.05
60491_0002,14.09,MACRON,29.09,38.1,LE PEN,47.27,61.9
60492_0001,20.03,MACRON,27.44,36.22,LE PEN,48.32,63.78
60493_0001,15.38,MACRON,28.4,35.82,LE PEN,50.89,64.18
60494_0001,20.87,MACRON,38.77,53.02,LE PEN,34.35,46.98
60495_0001,20.34,MACRON,27.12,36.7,LE PEN,46.78,63.3
60496_0001,21.88,MACRON,31.25,42.55,LE PEN,42.19,57.45
60497_0001,16.45,MACRON,28.95,36.97,LE PEN,49.34,63.03
60498_0001,21.87,MACRON,26.54,36.73,LE PEN,45.7,63.27
60499_0001,26.51,MACRON,28.84,42.76,LE PEN,38.6,57.24
60500_0001,33.46,MACRON,28.91,46.44,LE PEN,33.33,53.56
60500_0002,27.79,MACRON,35.61,53.45,LE PEN,31.02,46.55
60500_0003,31.3,MACRON,27.17,43.54,LE PEN,35.23,56.46
60501_0001,20.83,MACRON,33.43,46.52,LE PEN,38.43,53.48
60502_0001,21.65,MACRON,19.59,27.94,LE PEN,50.52,72.06
60503_0001,20.72,MACRON,17.12,23.46,LE PEN,55.86,76.54
60504_0001,16.04,MACRON,30.75,39.86,LE PEN,46.39,60.14
60505_0001,19.94,MACRON,40.66,55.34,LE PEN,32.81,44.66
60506_0001,33.06,MACRON,22.52,37.12,LE PEN,38.13,62.88
60507_0001,16.94,MACRON,28.89,38.1,LE PEN,46.94,61.9
60508_0001,20.4,MACRON,37.07,50.33,LE PEN,36.59,49.67
60508_0002,20.98,MACRON,34.41,47.3,LE PEN,38.33,52.7
60508_0003,25.21,MACRON,21.85,31.2,LE PEN,48.18,68.8
60509_0001,35.54,MACRON,27.3,46.49,LE PEN,31.42,53.51
60509_0002,40.05,MACRON,21.19,38.32,LE PEN,34.11,61.68
60509_0003,35.94,MACRON,21.04,35.79,LE PEN,37.74,64.21
60509_0004,32.65,MACRON,30.31,47.59,LE PEN,33.38,52.41
60509_0005,30.22,MACRON,28.94,44.32,LE PEN,36.36,55.68
60509_0006,30.19,MACRON,30.78,47.38,LE PEN,34.18,52.62
60509_0007,39.01,MACRON,24.49,43.33,LE PEN,32.04,56.67
60509_0008,29.33,MACRON,33.01,51.43,LE PEN,31.17,48.57
60510_0001,17.9,MACRON,26.4,34.91,LE PEN,49.22,65.09
60511_0001,17.39,MACRON,27.09,35.68,LE PEN,48.83,64.32
60512_0001,18.55,MACRON,25.81,36.36,LE PEN,45.16,63.64
60513_0001,22.2,MACRON,39.03,54.53,LE PEN,32.54,45.47
60513_0002,23.29,MACRON,35.59,49.51,LE PEN,36.29,50.49
60514_0001,9.93,MACRON,27.15,31.78,LE PEN,58.28,68.22
60515_0001,20.26,MACRON,33.99,46.02,LE PEN,39.87,53.98
60516_0001,17.39,MACRON,27.02,35.8,LE PEN,48.45,64.2
60517_0001,27.03,MACRON,24.54,38.14,LE PEN,39.8,61.86
60518_0001,14.48,MACRON,37.24,47.37,LE PEN,41.38,52.63
60519_0001,15.28,MACRON,21.53,27.93,LE PEN,55.56,72.07
60520_0001,23.6,MACRON,23.03,32.28,LE PEN,48.31,67.72
60521_0001,15.15,MACRON,31.21,39.02,LE PEN,48.79,60.98
60522_0001,13.3,MACRON,27.13,34.0,LE PEN,52.66,66.0
60523_0001,15.99,MACRON,37.27,46.85,LE PEN,42.28,53.15
60524_0001,29.99,MACRON,28.53,44.17,LE PEN,36.06,55.83
60524_0002,23.62,MACRON,29.74,41.82,LE PEN,41.37,58.18
60525_0001,19.51,MACRON,43.9,58.7,LE PEN,30.89,41.3
60526_0001,21.76,MACRON,25.83,37.25,LE PEN,43.51,62.75
60527_0001,19.0,MACRON,34.0,44.74,LE PEN,42.0,55.26
60528_0001,15.09,MACRON,29.25,40.26,LE PEN,43.4,59.74
60529_0001,19.72,MACRON,22.54,32.65,LE PEN,46.48,67.35
60530_0001,17.11,MACRON,35.83,48.2,LE PEN,38.5,51.8
60531_0001,22.49,MACRON,34.92,48.59,LE PEN,36.94,51.41
60533_0001,25.51,MACRON,25.06,35.92,LE PEN,44.7,64.08
60534_0001,18.02,MACRON,45.77,61.06,LE PEN,29.19,38.94
60535_0001,29.82,MACRON,22.81,35.37,LE PEN,41.67,64.63
60536_0001,11.45,MACRON,50.38,60.55,LE PEN,32.82,39.45
60537_0001,28.47,MACRON,25.67,39.42,LE PEN,39.46,60.58
60537_0002,29.05,MACRON,29.18,44.42,LE PEN,36.5,55.58
60537_0003,16.87,MACRON,31.21,39.5,LE PEN,47.81,60.5
60538_0001,20.19,MACRON,20.66,27.33,LE PEN,54.93,72.67
60539_0001,24.02,MACRON,31.05,45.62,LE PEN,37.01,54.38
60540_0001,25.19,MACRON,34.76,50.36,LE PEN,34.26,49.64
60541_0001,17.18,MACRON,29.77,37.68,LE PEN,49.24,62.32
60542_0001,18.02,MACRON,26.0,34.51,LE PEN,49.34,65.49
60543_0001,5.88,MACRON,49.41,55.26,LE PEN,40.0,44.74
60544_0001,21.48,MACRON,25.5,35.51,LE PEN,46.31,64.49
60545_0001,15.32,MACRON,27.58,34.26,LE PEN,52.92,65.74
60546_0001,13.64,MACRON,48.86,62.32,LE PEN,29.55,37.68
60547_0001,19.58,MACRON,33.33,44.2,LE PEN,42.08,55.8
60548_0001,23.27,MACRON,23.27,32.53,LE PEN,48.27,67.47
60549_0001,11.41,MACRON,28.86,34.13,LE PEN,55.7,65.87
60550_0001,10.06,MACRON,25.79,32.28,LE PEN,54.09,67.72
60551_0001,21.21,MACRON,25.97,35.5,LE PEN,47.19,64.5
60552_0001,16.5,MACRON,42.5,54.49,LE PEN,35.5,45.51
60553_0001,20.18,MACRON,32.57,44.1,LE PEN,41.28,55.9
60554_0001,21.05,MACRON,27.55,36.63,LE PEN,47.68,63.37
60555_0001,18.18,MACRON,31.82,41.18,LE PEN,45.45,58.82
60556_0001,19.23,MACRON,33.52,46.92,LE PEN,37.91,53.08
60557_0001,18.12,MACRON,32.61,42.06,LE PEN,44.93,57.94
60558_0001,27.78,MACRON,20.18,30.26,LE PEN,46.49,69.74
60559_0001,21.82,MACRON,29.26,41.65,LE PEN,40.99,58.35
60560_0001,20.78,MACRON,45.27,61.75,LE PEN,28.04,38.25
60561_0001,19.35,MACRON,21.29,30.84,LE PEN,47.74,69.16
60562_0001,21.73,MACRON,31.59,43.34,LE PEN,41.29,56.66
60562_0002,15.03,MACRON,29.37,37.5,LE PEN,48.95,62.5
60563_0001,21.57,MACRON,25.49,35.35,LE PEN,46.62,64.65
60564_0001,21.65,MACRON,23.2,31.25,LE PEN,51.03,68.75
60565_0001,15.87,MACRON,30.48,38.66,LE PEN,48.36,61.34
60566_0001,16.2,MACRON,24.65,32.41,LE PEN,51.41,67.59
60567_0001,17.15,MACRON,33.72,43.61,LE PEN,43.6,56.39
60567_0002,23.48,MACRON,20.43,28.66,LE PEN,50.87,71.34
60568_0001,16.02,MACRON,29.69,37.62,LE PEN,49.22,62.38
60569_0001,16.09,MACRON,49.43,63.24,LE PEN,28.74,36.76
60570_0001,21.66,MACRON,29.31,40.48,LE PEN,43.1,59.52
60570_0002,21.78,MACRON,31.68,43.24,LE PEN,41.58,56.76
60571_0001,12.07,MACRON,46.55,55.1,LE PEN,37.93,44.9
60572_0001,22.46,MACRON,32.25,44.28,LE PEN,40.58,55.72
